E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_10_865.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_10_865.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_10_865.jpg,0,0,0,14.40039
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_10_946.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_10_946.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_10_946.jpg,0,0,0,14.29034
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_027.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_027.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_027.jpg,0,0,0,14.1796
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_110.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_110.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_110.jpg,0,0,0,14.05903
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_192.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_192.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_192.jpg,0,0,0,13.95519
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_275.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_275.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_275.jpg,0,0,0,13.81853
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_358.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_358.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_358.jpg,0,0,0,13.67863
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_457.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_457.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_457.jpg,0,0.3005232,0,14.21609
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_538.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_538.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_538.jpg,0,0.305124,0,14.41299
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_618.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_618.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_618.jpg,0,0.06328619,0,14.50473
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_700.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_700.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_700.jpg,0,0,0,14.45033
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_781.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_781.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_781.jpg,0,0,0,13.84606
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_870.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_870.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_870.jpg,-0.1,0,0,13.73925
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_11_945.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_11_945.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_11_945.jpg,-0.3,0.2413188,0,13.62463
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_023.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_023.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_023.jpg,0,0.2406342,0,13.7588
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_104.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_104.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_104.jpg,0,0,0,13.71384
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_185.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_185.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_185.jpg,0,0,0,13.61848
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_270.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_270.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_270.jpg,0,0,0,13.52675
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_354.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_354.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_354.jpg,0,0,0,13.36596
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_438.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_438.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_438.jpg,0,0,0,13.25344
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_514.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_514.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_514.jpg,0,0,0,13.14042
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_594.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_594.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_594.jpg,0,0,0,13.02763
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_678.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_678.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_678.jpg,0,0.2412615,0,13.12155
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_758.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_758.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_758.jpg,0,0.2396097,0,13.38046
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_838.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_838.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_838.jpg,0,0.001959279,0,13.39842
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_12_922.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_12_922.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_12_922.jpg,-0.1,0.117192,0,13.16058
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_001.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_001.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_001.jpg,-0.3,0.3616134,0,13.30507
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_081.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_081.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_081.jpg,0,0.6080673,0,14.15462
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_165.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_165.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_165.jpg,0,0.3638287,0,14.40999
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_247.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_247.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_247.jpg,0,0.1176805,0,14.5306
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_331.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_331.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_331.jpg,0,0,0,14.43299
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_416.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_416.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_416.jpg,0,0,0,14.31751
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_497.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_497.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_497.jpg,0,0,0,14.20427
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_582.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_582.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_582.jpg,0,0,0,14.08687
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_669.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_669.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_669.jpg,0,0,0,13.73336
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_760.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_760.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_760.jpg,-0.1,0,0,13.62764
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_832.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_832.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_832.jpg,-0.3,0.248616,0,13.61718
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_913.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_913.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_913.jpg,-0.5000001,0.4976427,0,13.93354
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_13_999.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_13_999.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_13_999.jpg,0,0.2490003,0,13.99431
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_082.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_082.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_082.jpg,0,0,0,14.19194
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_182.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_182.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_182.jpg,0,0,0,14.10027
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_251.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_251.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_251.jpg,0,0,0,13.9872
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_341.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_341.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_341.jpg,0,0,0,13.87488
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_418.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_418.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_418.jpg,0,0,0,13.76617
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_502.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_502.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_502.jpg,0,0,0,13.32963
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_588.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_588.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_588.jpg,0,0,0,13.23442
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_669.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_669.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_669.jpg,0,0.123789,0,13.1557
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_751.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_751.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_751.jpg,0,0.1405686,0,13.24099
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_842.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_842.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_842.jpg,0,0,0,13.18104
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_14_935.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_14_935.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_14_935.jpg,0,0,0,13.1347
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_001.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_001.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_001.jpg,0,0.1224876,0,13.20429
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_080.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_080.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_080.jpg,0,0.3595452,0,13.06308
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_161.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_161.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_161.jpg,0,0.1110108,0,13.41068
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_254.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_254.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_254.jpg,0,0,0,13.32357
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_343.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_343.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_343.jpg,0,0.1176957,0,13.22806
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_428.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_428.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_428.jpg,0,0.0481137,0,13.03467
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_498.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_498.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_498.jpg,0,0,0,13.20055
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_573.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_573.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_573.jpg,0,0.2283999,0,13.23062
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_654.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_654.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_654.jpg,0,0.4610412,0,13.49923
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_729.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_729.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_729.jpg,-0.2,0.2212827,0,13.70407
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_808.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_808.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_808.jpg,-0.4,0,0,13.64007
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_886.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_886.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_886.jpg,0,0.2394114,0,13.56643
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_15_968.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_15_968.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_15_968.jpg,0,0.0008390844,0,13.6365
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_048.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_048.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_048.jpg,0,0,0,13.5514
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_124.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_124.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_124.jpg,0,0,0,13.37773
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_204.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_204.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_204.jpg,0,0,0,13.31453
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_285.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_285.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_285.jpg,0,0,0,12.94448
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_358.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_358.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_358.jpg,0,0,0,12.84538
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_432.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_432.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_432.jpg,0,0.2256879,0,12.9085
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_511.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_511.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_511.jpg,-0.2,0.2280426,0,13.02759
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_588.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_588.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_588.jpg,-0.4,0,0,12.96979
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_663.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_663.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_663.jpg,0,0,0,12.86337
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_738.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_738.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_738.jpg,0,0,0,13.00516
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_815.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_815.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_815.jpg,0,0,0,12.91147
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_888.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_888.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_888.jpg,0,0,0,12.79184
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_16_969.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_16_969.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_16_969.jpg,0,0,0,12.71715
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_045.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_045.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_045.jpg,0,0,0,12.54364
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_117.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_117.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_117.jpg,0,0.1117662,0,12.3517
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_202.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_202.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_202.jpg,0,0.3661338,0,12.65067
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_274.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_274.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_274.jpg,0,0.1492206,0,12.6415
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_351.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_351.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_351.jpg,0,0.1435074,0,12.46006
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_424.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_424.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_424.jpg,0,0.366924,0,12.5849
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_504.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_504.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_504.jpg,0,0.134049,0,12.68796
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_576.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_576.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_576.jpg,0,0,0,13.19876
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_653.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_653.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_653.jpg,0,0.2292093,0,13.19191
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_731.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_731.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_731.jpg,0,0,0,13.26356
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_806.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_806.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_806.jpg,0,0,0,13.08061
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_882.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_882.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_882.jpg,0,0.2260806,0,13.14924
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_17_959.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_17_959.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_17_959.jpg,0,0,0,12.68092
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_034.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_034.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_034.jpg,0,0.1205673,0,12.47216
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_109.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_109.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_109.jpg,0,0.3467166,0,12.64637
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_187.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_187.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_187.jpg,0,0.116742,0,12.758
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_262.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_262.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_262.jpg,0,0.1224096,0,12.7346
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_339.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_339.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_339.jpg,0,0.3513636,0,13.3765
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_417.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_417.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_417.jpg,0,0.118164,0,13.5085
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_493.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_493.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_493.jpg,0,0.1232232,0,13.45039
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_563.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_563.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_563.jpg,0,0.3354771,0,13.52867
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_638.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_638.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_638.jpg,0,0.3254085,0,13.34314
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_714.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_714.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_714.jpg,-0.1,0.09816809,0,13.28314
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_791.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_791.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_791.jpg,-0.3,0.1178202,0,13.1768
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_865.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_865.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_865.jpg,-0.5000001,0.3366159,0,13.28949
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_18_943.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_18_943.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_18_943.jpg,0,0.1043262,0,13.33197
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_018.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_018.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_018.jpg,0,0,0,13.73363
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_098.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_098.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_098.jpg,0,0,0,13.62893
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_172.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_172.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_172.jpg,0,0,0,13.55616
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_251.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_251.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_251.jpg,0,0,0,13.45476
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_329.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_329.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_329.jpg,0,0,0,13.31046
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_404.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_404.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_404.jpg,0,0.1185369,0,13.20773
E:\self-driving-car-sim\IMG\center_2018_09_27_21_50_19_480.jpg,E:\self-driving-car-sim\IMG\left_2018_09_27_21_50_19_480.jpg,E:\self-driving-car-sim\IMG\right_2018_09_27_21_50_19_480.jpg,0,0.345159,0,12.77805
